PARANAGUAPR;PR;Paranagua;Paranagua;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
PONTA GROSSAPR;PR;Ponta Grossa;Ponta Grossa;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;337;1
PRESIDENTE EPITACIOSP;SP;Presidente Epitacio;Presidente Epitacio;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;1341,731;1
ROLANDIAPR;PR;Rolandia;Rolandia;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;717,422;1
TEREZA CRISTINAPR;PR;Candido de Abreu;Tereza Cristina;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
PRESIDENTE PRUDENTESP;SP;Presidente Prudente;Presidente Prudente;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;1237,733;1
IPAUSSUSP;SP;Ipaussu;Ipaussu;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
CANITARSP;SP;Canitar;Canitar;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;964,244;1
BURISP;SP;Buri;Buri;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;615,449;1
APIAISP;SP;Apiai;Apiai;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;547,912;1
LAGESSC;SC;Maranguape;Lages;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;504,984;1
CAMBEPR;PR;Cambe;Cambe;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;729,522;1
IPAUCUSP;SP;Ipaussu;Ipaussu;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;981,488;1
VENTANIAPR;PR;Ventania;Ventania;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;235,54;1
GUARAPUAVAPR;PR;Guarapuava;Guarapuava;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;1192,21;2
HARMONIAPR;PR;Harmonia;Harmonia;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;587,762;1
CAPIVARI DE BAIXOSC;SC;Capivari de Baixo;Capivari de Baixo;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
CRICIUMASC;SC;Criciuma;Criciuma;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
ANAPOLISGO;GO;Iacri;Anapolis;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
ARAGUARIMG;MG;Araguari;Araguari;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
BRASILIADF;DF;Brasilia;Brasilia;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
ITUVERAVASP;SP;Ituverava;Ituverava;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
LUZIANIAGO;GO;Luziania;Luziania;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
MOGI GUACUSP;SP;Mogi Guacu;Mogi Guacu;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
ORLANDIASP;SP;Orlandia;Orlandia;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
PIRAPORAMG;MG;Pirapora;Pirapora;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
RIBEIRAO PRETOSP;SP;Ribeirao Preto;Ribeirao Preto;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SANTA JULIANAMG;MG;Santa Juliana;Santa Juliana;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SANTA LUZIAMG;MG;Santa Luzia;Santa Luzia;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SAO JOAQUIM DA BARRASP;SP;Sao Joaquim da Barra;Sao Joaquim da Barra;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SERRANASP;SP;Serrana;Serrana;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SILVANIAGO;GO;Silvania;Silvania;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
UBERABAMG;MG;Uberaba;Uberaba;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
UBERLANDIAMG;MG;Uberlandia;Uberlandia;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
URUACUGO;GO;Uruacu;Uruacu;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
ITURAMAMG;MG;Iturama;Iturama;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
JANDAIAGO;GO;Jandaia;Jandaia;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
OURO VERDE DE GOIASGO;GO;Ouro Verde de Goias;Ouro Verde de Goias;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
QUIRINOPOLISGO;GO;Quirinopolis;Quirinopolis;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
RIO VERDEGO;GO;Juranda;Rio Verde;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
AGUA BOAMT;MT;Agua Boa;Agua Boa;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
PARANATINGAMT;MT;Paranatinga;Paranatinga;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
LUCAS DO RIO VERDEMT;MT;Lucas do Rio Verde;Lucas do Rio Verde;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
BRASNORTEMT;MT;Brasnorte;Brasnorte;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
VILHENARO;RO;Vilhena;Vilhena;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
FIGUEIROPOLISTO;TO;Figueiropolis;Figueiropolis;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
TAIPAS DO TOCANTINSTO;TO;Taipas do Tocantins;Taipas do Tocantins;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
LUIS EDUARDO MAGALHAESBA;BA;Luis Eduardo Magalhaes;Luis Eduardo Magalhaes;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
BARREIRASBA;BA;Iguatu;Barreiras;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
CAETITEBA;BA;Caetite;Caetite;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
TANHACUBA;BA;Tanhacu;Tanhacu;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
AGUIARNOPOLISTO;TO;Aguiarnopolis;Aguiarnopolis;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
PALMEIRANTETO;TO;Palmeirante;Palmeirante;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
ARAGUAINATO;TO;Araguaina;Araguaina;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
GUARAITO;TO;Guarai;Guarai;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
PORTO NACIONALTO;TO;Porto Nacional;Porto Nacional;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
BABACULANDIATO;TO;Babaculandia;Babaculandia;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
GURUPITO;TO;Gurupi;Gurupi;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
PORANGATUGO;GO;Porangatu;Porangatu;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SANTA ISABELGO;GO;Santa Isabel;Santa Isabel;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SAO SIMAOGO;GO;Sao Simao;Sao Simao;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SINOPMT;MT;Sinop;Sinop;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
NOVA SANTA HELENAMT;MT;Ipora;Nova Santa Helena;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
GUARANTA DO NORTEMT;MT;Guaranta do Norte;Guaranta do Norte;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
CACHIMBOPA;PA;Novo Progresso;Novo Progresso;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
TRINDADEGO;GO;Trindade;Trindade;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
UNIAO DE MINASMG;MG;Uniao de Minas;Uniao de Minas;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SANTO ANDRESP;SP;Penaforte;Santo Andre;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SAO CAETANO DO SULSP;SP;Sao Caetano do Sul;Sao Caetano do Sul;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SAO PAULOSP;SP;Santos;Santos;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
MOOCASP;SP;Sao Paulo;Mooca;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
ITAQUAQUECETUBASP;SP;Itaquaquecetuba;Itaquaquecetuba;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
GUARATINGUETASP;SP;Guaratingueta;Guaratingueta;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
ROSEIRASP;SP;Roseira;Roseira;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
PINDAMONHANGABASP;SP;Pindamonhangaba;Pindamonhangaba;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
TAUBATESP;SP;Taubate;Taubate;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
CACAPAVASP;SP;Cacapava;Cacapava;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SAO JOSE DOS CAMPOSSP;SP;Sao Jose dos Campos;Sao Jose dos Campos;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
CARAZINHOSP;SP;Carazinho;Carazinho;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
MOGI DAS CRUZESSP;SP;Mogi das Cruzes;Mogi das Cruzes;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
SUZANOSP;SP;Suzano;Suzano;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
CONCHASSP;SP;Conchas;Conchas;SAO FRANCISCO DO SULSC;SC;Sao Francisco do Sul;Sao Francisco do Sul;celulose;0;0
CHAPADAO DO SULMS;MS;Chapadao do Sul;Chapadao do Sul;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
COSTA RICAMS;MS;Costa Rica;Costa Rica;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
RONDONOPOLISMT;MT;Rondonopolis;Rondonopolis;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ANDRADINASP;SP;Andradina;Andradina;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ARACATUBASP;SP;Aracatuba;Aracatuba;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
BAURUSP;SP;Bauru;Bauru;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PANORAMASP;SP;Panorama;Panorama;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
TRES LAGOASMS;MS;Tres Lagoas;Tres Lagoas;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
APARECIDA DO TABOADOMS;MS;Aparecida do Taboado;Aparecida do Taboado;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ARARAQUARASP;SP;Araraquara;Araraquara;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CAMPINASSP;SP;Placido de Castro;Campinas;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ESTRELA D OESTESP;SP;Estrela d Oeste;Estrela d Oeste;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
FERNANDOPOLISSP;SP;Fernandopolis;Fernandopolis;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ITIRAPINASP;SP;Itirapina;Itirapina;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PAULINIASP;SP;Paulinia;Paulinia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PEDERNEIRASSP;SP;Pederneiras;Pederneiras;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
LARANJALSP;SP;Laranjal;Laranjal;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PRADOPOLISSP;SP;Pradopolis;Pradopolis;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SANTA ADELIASP;SP;Santa Adelia;Santa Adelia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SAO JOSE DO RIO PRETOSP;SP;Sao Jose do Rio Preto;Sao Jose do Rio Preto;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
VOTUPORANGASP;SP;Votuporanga;Votuporanga;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SANTOSSP;SP;Santos;Santos;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
MAIRINQUESP;SP;Mairinque;Mairinque;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
BURITI DOS MONTESSP;SP;Buriti dos Montes;Buriti dos Montes;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
JAUSP;SP;Jau;Jau;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
BARRINHASP;SP;Saboeiro;Barrinha;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SOROCABASP;SP;Sorocaba;Sorocaba;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ANHEMBISP;SP;Anhembi;Anhembi;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CASCAVELPR;PR;Cascavel;Cascavel;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
JACAREZINHOPR;PR;Jacarezinho;Jacarezinho;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
JATAIZINHOPR;PR;Jataizinho;Jataizinho;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
JUSSARAPR;PR;Jussara;Jussara;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
LONDRINAPR;PR;Londrina;Londrina;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
MARACAJUMS;MS;Maracaju;Maracaju;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
MARINGAPR;PR;Maringa;Maringa;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
OURINHOSSP;SP;Ourinhos;Ourinhos;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PARANAGUAPR;PR;Paranagua;Paranagua;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PONTA GROSSAPR;PR;Ponta Grossa;Ponta Grossa;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PRESIDENTE EPITACIOSP;SP;Presidente Epitacio;Presidente Epitacio;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ROLANDIAPR;PR;Rolandia;Rolandia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
TEREZA CRISTINAPR;PR;Candido de Abreu;Tereza Cristina;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PRESIDENTE PRUDENTESP;SP;Presidente Prudente;Presidente Prudente;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
IPAUSSUSP;SP;Ipaussu;Ipaussu;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CANITARSP;SP;Canitar;Canitar;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
BURISP;SP;Buri;Buri;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
APIAISP;SP;Apiai;Apiai;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
LAGESSC;SC;Maranguape;Lages;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CAMBEPR;PR;Cambe;Cambe;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
IPAUCUSP;SP;Ipaussu;Ipaussu;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
VENTANIAPR;PR;Ventania;Ventania;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
GUARAPUAVAPR;PR;Guarapuava;Guarapuava;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
HARMONIAPR;PR;Harmonia;Harmonia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CAPIVARI DE BAIXOSC;SC;Capivari de Baixo;Capivari de Baixo;IMBITUBASC;SC;Imbituba;Imbituba;celulose;45,737;1
CRICIUMASC;SC;Criciuma;Criciuma;IMBITUBASC;SC;Imbituba;Imbituba;celulose;106,698;1
ANAPOLISGO;GO;Iacri;Anapolis;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ARAGUARIMG;MG;Araguari;Araguari;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
BRASILIADF;DF;Brasilia;Brasilia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ITUVERAVASP;SP;Ituverava;Ituverava;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
LUZIANIAGO;GO;Luziania;Luziania;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
MOGI GUACUSP;SP;Mogi Guacu;Mogi Guacu;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ORLANDIASP;SP;Orlandia;Orlandia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PIRAPORAMG;MG;Pirapora;Pirapora;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
RIBEIRAO PRETOSP;SP;Ribeirao Preto;Ribeirao Preto;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SANTA JULIANAMG;MG;Santa Juliana;Santa Juliana;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SANTA LUZIAMG;MG;Santa Luzia;Santa Luzia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SAO JOAQUIM DA BARRASP;SP;Sao Joaquim da Barra;Sao Joaquim da Barra;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SERRANASP;SP;Serrana;Serrana;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SILVANIAGO;GO;Silvania;Silvania;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
UBERABAMG;MG;Uberaba;Uberaba;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
UBERLANDIAMG;MG;Uberlandia;Uberlandia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
URUACUGO;GO;Uruacu;Uruacu;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ITURAMAMG;MG;Iturama;Iturama;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
JANDAIAGO;GO;Jandaia;Jandaia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
OURO VERDE DE GOIASGO;GO;Ouro Verde de Goias;Ouro Verde de Goias;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
QUIRINOPOLISGO;GO;Quirinopolis;Quirinopolis;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
RIO VERDEGO;GO;Juranda;Rio Verde;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
AGUA BOAMT;MT;Agua Boa;Agua Boa;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PARANATINGAMT;MT;Paranatinga;Paranatinga;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
LUCAS DO RIO VERDEMT;MT;Lucas do Rio Verde;Lucas do Rio Verde;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
BRASNORTEMT;MT;Brasnorte;Brasnorte;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
VILHENARO;RO;Vilhena;Vilhena;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
FIGUEIROPOLISTO;TO;Figueiropolis;Figueiropolis;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
TAIPAS DO TOCANTINSTO;TO;Taipas do Tocantins;Taipas do Tocantins;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
LUIS EDUARDO MAGALHAESBA;BA;Luis Eduardo Magalhaes;Luis Eduardo Magalhaes;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
BARREIRASBA;BA;Iguatu;Barreiras;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CAETITEBA;BA;Caetite;Caetite;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
TANHACUBA;BA;Tanhacu;Tanhacu;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
AGUIARNOPOLISTO;TO;Aguiarnopolis;Aguiarnopolis;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PALMEIRANTETO;TO;Palmeirante;Palmeirante;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ARAGUAINATO;TO;Araguaina;Araguaina;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
GUARAITO;TO;Guarai;Guarai;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PORTO NACIONALTO;TO;Porto Nacional;Porto Nacional;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
BABACULANDIATO;TO;Babaculandia;Babaculandia;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
GURUPITO;TO;Gurupi;Gurupi;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PORANGATUGO;GO;Porangatu;Porangatu;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SANTA ISABELGO;GO;Santa Isabel;Santa Isabel;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SAO SIMAOGO;GO;Sao Simao;Sao Simao;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SINOPMT;MT;Sinop;Sinop;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
NOVA SANTA HELENAMT;MT;Ipora;Nova Santa Helena;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
GUARANTA DO NORTEMT;MT;Guaranta do Norte;Guaranta do Norte;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CACHIMBOPA;PA;Novo Progresso;Novo Progresso;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
TRINDADEGO;GO;Trindade;Trindade;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
UNIAO DE MINASMG;MG;Uniao de Minas;Uniao de Minas;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SANTO ANDRESP;SP;Penaforte;Santo Andre;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SAO CAETANO DO SULSP;SP;Sao Caetano do Sul;Sao Caetano do Sul;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SAO PAULOSP;SP;Santos;Santos;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
MOOCASP;SP;Sao Paulo;Mooca;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ITAQUAQUECETUBASP;SP;Itaquaquecetuba;Itaquaquecetuba;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
GUARATINGUETASP;SP;Guaratingueta;Guaratingueta;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
ROSEIRASP;SP;Roseira;Roseira;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
PINDAMONHANGABASP;SP;Pindamonhangaba;Pindamonhangaba;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
TAUBATESP;SP;Taubate;Taubate;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CACAPAVASP;SP;Cacapava;Cacapava;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SAO JOSE DOS CAMPOSSP;SP;Sao Jose dos Campos;Sao Jose dos Campos;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CARAZINHOSP;SP;Carazinho;Carazinho;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
MOGI DAS CRUZESSP;SP;Mogi das Cruzes;Mogi das Cruzes;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
SUZANOSP;SP;Suzano;Suzano;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CONCHASSP;SP;Conchas;Conchas;IMBITUBASC;SC;Imbituba;Imbituba;celulose;0;0
CHAPADAO DO SULMS;MS;Chapadao do Sul;Chapadao do Sul;VITORIAES;ES;Vitoria;Vitoria;celulose;0;0
COSTA RICAMS;MS;Costa Rica;Costa Rica;VITORIAES;ES;Vitoria;Vitoria;celulose;0;0
RONDONOPOLISMT;MT;Rondonopolis;Rondonopolis;VITORIAES;ES;Vitoria;Vitoria;celulose;0;0
ANDRADINASP;SP;Andradina;Andradina;VITORIAES;ES;Vitoria;Vitoria;celulose;0;0
ARACATUBASP;SP;Aracatuba;Aracatuba;VITORIAES;ES;Vitoria;Vitoria;celulose;0;0
