PR;Porto Rico;PR;Jussara;grao;0;0
RO;Porto Velho;PR;Jussara;grao;0;0
SP;Presidente Epitacio;PR;Jussara;grao;470;0
MS;Rio Brilhante;PR;Jussara;grao;538;0
SP;Rosana;PR;Jussara;grao;348;0
SP;Sabino;PR;Jussara;grao;755;0
PR;Santa Helena;PR;Jussara;grao;0;0
GO;Sao Simao;PR;Jussara;grao;866;0
MS;Paraiso das Aguas;PR;Jussara;grao;782;0
SP;Teodoro Sampaio;PR;Jussara;grao;471;0
MS;Tres Lagoas;PR;Jussara;grao;605;0
SP;Ubarana;PR;Jussara;grao;0;0
MS;Aparecida do Taboado;SP;Laranjal Paulista;grao;716;0
MS;Agua Clara;SP;Laranjal Paulista;grao;853;0
MS;Amambai;SP;Laranjal Paulista;grao;1228;0
SP;Anhembi;SP;Laranjal Paulista;grao;76;0
SP;Aracatuba;SP;Laranjal Paulista;grao;497;0
MG;Araguari;SP;Laranjal Paulista;grao;1281;0
PA;Barcarena;SP;Laranjal Paulista;grao;0;0
SP;Barra Bonita;SP;Laranjal Paulista;grao;148;0
GO;Inaciolandia;SP;Laranjal Paulista;grao;1161;0
SP;Borborema;SP;Laranjal Paulista;grao;322;0
SP;Buritama;SP;Laranjal Paulista;grao;453;0
GO;Castelandia;SP;Laranjal Paulista;grao;1060;0
SP;Euclides da Cunha Paulista;SP;Laranjal Paulista;grao;995;0
PR;Guaira;SP;Laranjal Paulista;grao;1136;0
SP;Ibitinga;SP;Laranjal Paulista;grao;272;0
MS;Inocencia;SP;Laranjal Paulista;grao;747;0
PA;Itaituba;SP;Laranjal Paulista;grao;0;0
GO;Itumbiara;SP;Laranjal Paulista;grao;1059;0
MG;Iturama;SP;Laranjal Paulista;grao;103;0
MS;Ivinhema;SP;Laranjal Paulista;grao;1093;0
PR;Jussara;SP;Laranjal Paulista;grao;1252;0
MS;Juti;SP;Laranjal Paulista;grao;1151;0
MS;Maracaju;SP;Laranjal Paulista;grao;1370;0
MS;Navirai;SP;Laranjal Paulista;grao;1054;0
SP;Panorama;SP;Laranjal Paulista;grao;722;0
MS;Santa Rita do Pardo;SP;Laranjal Paulista;grao;986;0
SP;Pereira Barreto;SP;Laranjal Paulista;grao;557;0
SP;Pederneiras;SP;Laranjal Paulista;grao;181;0
PR;Porto Rico;SP;Laranjal Paulista;grao;957;0
RO;Porto Velho;SP;Laranjal Paulista;grao;0;0
SP;Presidente Epitacio;SP;Laranjal Paulista;grao;792;0
MS;Rio Brilhante;SP;Laranjal Paulista;grao;1270;0
SP;Rosana;SP;Laranjal Paulista;grao;927;0
SP;Sabino;SP;Laranjal Paulista;grao;455;0
PR;Santa Helena;SP;Laranjal Paulista;grao;1249;0
GO;Sao Simao;SP;Laranjal Paulista;grao;836;0
MS;Paraiso das Aguas;SP;Laranjal Paulista;grao;810;0
SP;Teodoro Sampaio;SP;Laranjal Paulista;grao;1050;0
MS;Tres Lagoas;SP;Laranjal Paulista;grao;640;0
SP;Ubarana;SP;Laranjal Paulista;grao;482;0
MS;Aparecida do Taboado;SP;Ourinhos;grao;799;0
MS;Agua Clara;SP;Ourinhos;grao;629;0
MS;Amambai;SP;Ourinhos;grao;723;0
SP;Anhembi;SP;Ourinhos;grao;0;0
SP;Aracatuba;SP;Ourinhos;grao;840;0
MG;Araguari;SP;Ourinhos;grao;1246;0
PA;Barcarena;SP;Ourinhos;grao;0;0
SP;Barra Bonita;SP;Ourinhos;grao;0;0
GO;Inaciolandia;SP;Ourinhos;grao;1126;0
SP;Borborema;SP;Ourinhos;grao;754;0
SP;Buritama;SP;Ourinhos;grao;0;0
GO;Castelandia;SP;Ourinhos;grao;1025;0
SP;Euclides da Cunha Paulista;SP;Ourinhos;grao;0;0
PR;Guaira;SP;Ourinhos;grao;631;0
SP;Ibitinga;SP;Ourinhos;grao;1065;0
MS;Inocencia;SP;Ourinhos;grao;804;0
PA;Itaituba;SP;Ourinhos;grao;0;0
GO;Itumbiara;SP;Ourinhos;grao;1174;0
MG;Iturama;SP;Ourinhos;grao;0;0
